https://qualitymeasures.ahrq.gov/summaries/summary/26637/dental-plan-members-experiences-percentage-of-adult-dental-plan-members-who-indicated-how-often-they-had-a-good-experience-with-different-aspects-of-care-from-dentists-and-staff	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26638/dental-plan-members-experiences-percentage-of-adult-dental-plan-members-who-indicated-how-often-they-had-a-good-experience-with-access-to-dental-care	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26639/dental-plan-members-experiences-percentage-of-adult-dental-plan-members-who-indicated-how-often-they-had-a-good-experience-with-dental-plan-costs-and-services	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26640/dental-plan-members-experiences-adult-dental-plan-members-ratings-of-their-regular-dentist	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26641/dental-plan-members-experiences-adult-dental-plan-members-ratings-of-their-dental-care	ARCHIVED	8 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26642/dental-plan-members-experiences-adult-dental-plan-members-ratings-of-how-easy-it-was-for-them-to-find-a-dentist	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26643/dental-plan-members-experiences-adult-dental-plan-members-ratings-of-their-dental-plan	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26646/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-how-often-they-get-treatment-quickly	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26647/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-how-often-their-clinicians-communicated-well	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26648/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-how-much-of-a-problem-they-had-getting-treatment-and-information-from-their-health-plan-or-managed-behavior-health-organization	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26649/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-rated-how-much-improvement-they-perceived-in-themselves	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26650/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-were-provided-information-about-treatment-options	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26651/behavioral-health-care-patients-satisfaction-adult-patients-overall-rating-of-the-counseling-or-treatment-they-received	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26652/behavioral-health-care-patients-satisfaction-adult-patients-overall-rating-of-their-health-plan-for-counseling-or-treatment	ARCHIVED	3 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26653/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-how-often-they-were-seen-within-15-minutes-of-their-appointment	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26654/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-were-told-about-medication-side-effects	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26655/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-someone-talked-to-them-about-including-family-or-friends-in-their-counseling-or-treatment	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26656/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-were-given-enough-information-to-manage-their-condition	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26657/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-were-given-information-about-patient-rights	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26658/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-felt-they-could-refuse-a-specific-type-of-medicine-or-treatment	ARCHIVED	4 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26659/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-anyone-shared-information-regarding-their-counseling-or-treatment-that-should-have-been-kept-private	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26660/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-the-care-they-received-was-responsive-to-their-cultural-needs	ARCHIVED	3 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26661/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-how-much-they-were-helped-by-the-counseling-or-treatment-they-received	ARCHIVED	8 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26662/behavioral-health-care-patients-experiences-percentage-of-adult-patients-who-reported-whether-they-were-told-about-other-ways-to-receive-treatment-after-their-benefits-were-used-up	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26749/physical-functional-status-mean-change-score-in-patients-mobility-following-physical-therapy-intervention-as-assessed-using-the-outpatient-physical-therapy-improvement-in-movement-assessment-log-optimal-instrument	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26759/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-spoken-language-comprehension-functional-communication-measure-fcm	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26760/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-swallowing-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26761/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-voice-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26762/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-voice-following-tracheostomy-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26763/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-writing-functional-communication-measure-fcm	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26764/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-spoken-language-expression-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26765/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-pragmatics-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26766/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-attention-functional-communication-measure-fcm	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26767/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-augmentativealternative-communication-functional-communication-measure-fcm	ARCHIVED	8 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26768/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-fluency-functional-communication-measure-fcm	ARCHIVED	6 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26769/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-memory-functional-communication-measure-fcm	ARCHIVED	5 mementos
https://qualitymeasures.ahrq.gov/summaries/summary/26770/speech-and-language-function-proportion-of-stroke-patients-in-each-riskadjusted-group-that-make-at-least-one-level-of-progress-on-the-problem-solving-functional-communication-measure-fcm	ARCHIVED	8 mementos
