https://www.guideline.gov/summaries/summary/10019/environmental-management-of-pediatric-asthma-guidelines-for-health-care-providers	ARCHIVED	3 mementos	[{'datetime': '2018-06-09T20:12:14Z', 'uri': 'http://web.archive.org/web/20180609201214/https://www.guideline.gov/summaries/summary/10019/environmental-management-of-pediatric-asthma-guidelines-for-health-care-providers'}, {'datetime': '2018-07-13T07:22:08Z', 'uri': 'http://web.archive.org/web/20180713072208/https://www.guideline.gov/summaries/summary/10019/environmental-management-of-pediatric-asthma-guidelines-for-health-care-providers'}, {'datetime': '2018-07-13T07:32:28Z', 'uri': 'http://archive.is/20180713073228/https://www.guideline.gov/summaries/summary/10019/environmental-management-of-pediatric-asthma-guidelines-for-health-care-providers'}]
https://www.guideline.gov/summaries/summary/10922/postpartum-hemorrhage	ARCHIVED	3 mementos	[{'datetime': '2018-06-09T23:13:41Z', 'uri': 'http://web.archive.org/web/20180609231341/https://www.guideline.gov/summaries/summary/10922/postpartum-hemorrhage'}, {'datetime': '2018-07-13T07:22:22Z', 'uri': 'http://web.archive.org/web/20180713072222/https://www.guideline.gov/summaries/summary/10922/postpartum-hemorrhage'}, {'datetime': '2018-07-13T07:32:59Z', 'uri': 'http://archive.is/20180713073259/https://www.guideline.gov/summaries/summary/10922/postpartum-hemorrhage'}]
https://www.guideline.gov/summaries/summary/12379/delirium-and-acute-problematic-behavior-in-the-longterm-care-setting	ARCHIVED	4 mementos	[{'datetime': '2018-06-09T12:11:46Z', 'uri': 'http://web.archive.org/web/20180609121146/https://www.guideline.gov/summaries/summary/12379/delirium-and-acute-problematic-behavior-in-the-longterm-care-setting'}, {'datetime': '2018-06-15T15:03:49Z', 'uri': 'http://web.archive.org/web/20180615150349/https://guideline.gov/summaries/summary/12379/delirium-and-acute-problematic-behavior-in-the-longterm-care-setting'}, {'datetime': '2018-07-13T07:22:35Z', 'uri': 'http://web.archive.org/web/20180713072235/https://www.guideline.gov/summaries/summary/12379/delirium-and-acute-problematic-behavior-in-the-longterm-care-setting'}, {'datetime': '2018-07-13T07:33:45Z', 'uri': 'http://archive.is/20180713073345/https://www.guideline.gov/summaries/summary/12379/delirium-and-acute-problematic-behavior-in-the-longterm-care-setting'}]
https://www.guideline.gov/summaries/summary/12381/pressure-ulcers-in-the-longterm-care-setting	ARCHIVED	4 mementos	[{'datetime': '2018-06-09T15:18:24Z', 'uri': 'http://web.archive.org/web/20180609151824/https://www.guideline.gov/summaries/summary/12381/pressure-ulcers-in-the-longterm-care-setting'}, {'datetime': '2018-06-15T15:04:03Z', 'uri': 'http://web.archive.org/web/20180615150403/https://guideline.gov/summaries/summary/12381/pressure-ulcers-in-the-longterm-care-setting'}, {'datetime': '2018-07-13T07:22:48Z', 'uri': 'http://web.archive.org/web/20180713072248/https://www.guideline.gov/summaries/summary/12381/pressure-ulcers-in-the-longterm-care-setting'}, {'datetime': '2018-07-13T07:31:29Z', 'uri': 'http://archive.is/20180713073129/https://www.guideline.gov/summaries/summary/12381/pressure-ulcers-in-the-longterm-care-setting'}]
https://www.guideline.gov/summaries/summary/12626/diagnosis-and-management-of-vulvar-skin-disorders	ARCHIVED	3 mementos	[{'datetime': '2018-06-09T23:13:47Z', 'uri': 'http://web.archive.org/web/20180609231347/https://www.guideline.gov/summaries/summary/12626/diagnosis-and-management-of-vulvar-skin-disorders'}, {'datetime': '2018-07-13T07:23:01Z', 'uri': 'http://web.archive.org/web/20180713072301/https://www.guideline.gov/summaries/summary/12626/diagnosis-and-management-of-vulvar-skin-disorders'}, {'datetime': '2018-07-13T07:30:09Z', 'uri': 'http://archive.is/20180713073009/https://www.guideline.gov/summaries/summary/12626/diagnosis-and-management-of-vulvar-skin-disorders'}]
https://www.guideline.gov/summaries/summary/13320/anemia-in-pregnancy	ARCHIVED	4 mementos	[{'datetime': '2018-06-09T21:59:05Z', 'uri': 'http://web.archive.org/web/20180609215905/https://www.guideline.gov/summaries/summary/13320/anemia-in-pregnancy'}, {'datetime': '2018-06-15T15:37:03Z', 'uri': 'http://web.archive.org/web/20180615153703/https://guideline.gov/summaries/summary/13320/anemia-in-pregnancy'}, {'datetime': '2018-07-13T07:23:14Z', 'uri': 'http://web.archive.org/web/20180713072314/https://www.guideline.gov/summaries/summary/13320/anemia-in-pregnancy'}, {'datetime': '2018-07-13T07:33:49Z', 'uri': 'http://archive.is/20180713073349/https://www.guideline.gov/summaries/summary/13320/anemia-in-pregnancy'}]
https://www.guideline.gov/summaries/summary/13416/surgical-site-infection-prevention-and-treatment-of-surgical-site-infection	ARCHIVED	4 mementos	[{'datetime': '2018-06-10T11:10:36Z', 'uri': 'http://web.archive.org/web/20180610111036/https://www.guideline.gov/summaries/summary/13416/surgical-site-infection-prevention-and-treatment-of-surgical-site-infection'}, {'datetime': '2018-06-15T15:05:13Z', 'uri': 'http://web.archive.org/web/20180615150513/https://guideline.gov/summaries/summary/13416/surgical-site-infection-prevention-and-treatment-of-surgical-site-infection'}, {'datetime': '2018-07-13T07:23:28Z', 'uri': 'http://web.archive.org/web/20180713072328/https://www.guideline.gov/summaries/summary/13416/surgical-site-infection-prevention-and-treatment-of-surgical-site-infection'}, {'datetime': '2018-07-13T07:34:21Z', 'uri': 'http://archive.is/20180713073421/https://www.guideline.gov/summaries/summary/13416/surgical-site-infection-prevention-and-treatment-of-surgical-site-infection'}]
https://www.guideline.gov/summaries/summary/13564/efns-guideline-on-the-management-of-communityacquired-bacterial-meningitis-report-of-an-efns-task-force-on-acute-bacterial-meningitis-in-older-children-and-adults	ARCHIVED	4 mementos	[{'datetime': '2018-06-09T23:43:01Z', 'uri': 'http://web.archive.org/web/20180609234301/https://www.guideline.gov/summaries/summary/13564/efns-guideline-on-the-management-of-communityacquired-bacterial-meningitis-report-of-an-efns-task-force-on-acute-bacterial-meningitis-in-older-children-and-adults'}, {'datetime': '2018-06-15T15:04:22Z', 'uri': 'http://web.archive.org/web/20180615150422/https://guideline.gov/summaries/summary/13564/efns-guideline-on-the-management-of-communityacquired-bacterial-meningitis-report-of-an-efns-task-force-on-acute-bacterial-meningitis-in-older-children-and-adults'}, {'datetime': '2018-07-13T07:23:42Z', 'uri': 'http://web.archive.org/web/20180713072342/https://www.guideline.gov/summaries/summary/13564/efns-guideline-on-the-management-of-communityacquired-bacterial-meningitis-report-of-an-efns-task-force-on-acute-bacterial-meningitis-in-older-children-and-adults'}, {'datetime': '2018-07-13T07:27:55Z', 'uri': 'http://archive.is/20180713072755/https://www.guideline.gov/summaries/summary/13564/efns-guideline-on-the-management-of-communityacquired-bacterial-meningitis-report-of-an-efns-task-force-on-acute-bacterial-meningitis-in-older-children-and-adults'}]
https://www.guideline.gov/summaries/summary/13616/practice-parameter-evaluation-of-distal-symmetric-polyneuropathy-role-of-laboratory-and-genetic-testing-an-evidencebased-review	ARCHIVED	3 mementos	[{'datetime': '2018-06-09T20:47:19Z', 'uri': 'http://web.archive.org/web/20180609204719/https://www.guideline.gov/summaries/summary/13616/practice-parameter-evaluation-of-distal-symmetric-polyneuropathy-role-of-laboratory-and-genetic-testing-an-evidencebased-review'}, {'datetime': '2018-07-13T07:23:56Z', 'uri': 'http://web.archive.org/web/20180713072356/https://www.guideline.gov/summaries/summary/13616/practice-parameter-evaluation-of-distal-symmetric-polyneuropathy-role-of-laboratory-and-genetic-testing-an-evidencebased-review'}, {'datetime': '2018-07-13T07:34:33Z', 'uri': 'http://archive.is/20180713073433/https://www.guideline.gov/summaries/summary/13616/practice-parameter-evaluation-of-distal-symmetric-polyneuropathy-role-of-laboratory-and-genetic-testing-an-evidencebased-review'}]
https://www.guideline.gov/summaries/summary/14308/induction-of-labour	ARCHIVED	3 mementos	[{'datetime': '2018-06-10T16:12:11Z', 'uri': 'http://web.archive.org/web/20180610161211/https://www.guideline.gov/summaries/summary/14308/induction-of-labour'}, {'datetime': '2018-07-13T07:24:11Z', 'uri': 'http://web.archive.org/web/20180713072411/https://www.guideline.gov/summaries/summary/14308/induction-of-labour'}, {'datetime': '2018-07-13T07:34:54Z', 'uri': 'http://archive.is/20180713073454/https://www.guideline.gov/summaries/summary/14308/induction-of-labour'}]
