https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:14:40Z', 'uri': 'http://wayback.archive-it.org/all/20160930161440/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2016-09-30T16:14:40Z', 'uri': 'http://web.archive.org/web/20160930161440/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2017-07-14T10:51:10Z', 'uri': 'http://web.archive.org/web/20170714105110/https://guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2017-10-02T19:59:42Z', 'uri': 'http://wayback.archive-it.org/all/20171002195942/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2017-10-02T19:59:42Z', 'uri': 'http://web.archive.org/web/20171002195942/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-04-13T18:48:07Z', 'uri': 'http://wayback.archive-it.org/all/20180413184807/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-04-13T18:48:07Z', 'uri': 'http://web.archive.org/web/20180413184807/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-05-18T21:42:44Z', 'uri': 'http://wayback.archive-it.org/all/20180518214244/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-05-18T21:42:44Z', 'uri': 'http://web.archive.org/web/20180518214244/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-06-09T11:34:01Z', 'uri': 'http://web.archive.org/web/20180609113401/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}, {'datetime': '2018-07-12T18:31:29Z', 'uri': 'http://web.archive.org/web/20180712183129/https://www.guideline.gov/expert/expert-commentary/16436/using-grade-for-international-guidelines-on-kidney-disease'}]
https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:14:45Z', 'uri': 'http://wayback.archive-it.org/all/20160930161445/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2016-09-30T16:14:45Z', 'uri': 'http://web.archive.org/web/20160930161445/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2017-07-14T10:31:31Z', 'uri': 'http://web.archive.org/web/20170714103131/https://guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2017-10-02T19:59:47Z', 'uri': 'http://wayback.archive-it.org/all/20171002195947/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2017-10-02T19:59:47Z', 'uri': 'http://web.archive.org/web/20171002195947/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-04-13T18:48:13Z', 'uri': 'http://wayback.archive-it.org/all/20180413184813/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-04-13T18:48:13Z', 'uri': 'http://web.archive.org/web/20180413184813/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-05-18T21:42:49Z', 'uri': 'http://wayback.archive-it.org/all/20180518214249/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-05-18T21:42:49Z', 'uri': 'http://web.archive.org/web/20180518214249/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-06-09T11:34:06Z', 'uri': 'http://web.archive.org/web/20180609113406/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}, {'datetime': '2018-07-12T18:31:32Z', 'uri': 'http://web.archive.org/web/20180712183132/https://www.guideline.gov/expert/expert-commentary/16437/the-many-facets-of-evidence-commentary-on-the-american-academy-of-neurologys-evidence-classification-scheme'}]
https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:14:50Z', 'uri': 'http://wayback.archive-it.org/all/20160930161450/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2016-09-30T16:14:50Z', 'uri': 'http://web.archive.org/web/20160930161450/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2017-07-14T11:20:49Z', 'uri': 'http://web.archive.org/web/20170714112049/https://guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2017-10-02T19:59:53Z', 'uri': 'http://wayback.archive-it.org/all/20171002195953/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2017-10-02T19:59:53Z', 'uri': 'http://web.archive.org/web/20171002195953/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-04-13T18:48:17Z', 'uri': 'http://wayback.archive-it.org/all/20180413184817/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-04-13T18:48:17Z', 'uri': 'http://web.archive.org/web/20180413184817/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-05-18T21:42:55Z', 'uri': 'http://wayback.archive-it.org/all/20180518214255/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-05-18T21:42:55Z', 'uri': 'http://web.archive.org/web/20180518214255/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-06-09T11:34:08Z', 'uri': 'http://web.archive.org/web/20180609113408/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}, {'datetime': '2018-07-12T18:31:28Z', 'uri': 'http://web.archive.org/web/20180712183128/https://www.guideline.gov/expert/expert-commentary/16438/commentary-on-the-american-college-of-physicians-clinical-practice-guidelines-for-using-secondgeneration-antidepressants-to-treat-depressive-disorders'}]
https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:14:54Z', 'uri': 'http://wayback.archive-it.org/all/20160930161454/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2016-09-30T16:14:54Z', 'uri': 'http://web.archive.org/web/20160930161454/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2017-07-14T11:33:23Z', 'uri': 'http://web.archive.org/web/20170714113323/https://guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2017-10-02T19:59:58Z', 'uri': 'http://wayback.archive-it.org/all/20171002195958/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2017-10-02T19:59:58Z', 'uri': 'http://web.archive.org/web/20171002195958/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-04-13T18:48:22Z', 'uri': 'http://wayback.archive-it.org/all/20180413184822/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-04-13T18:48:22Z', 'uri': 'http://web.archive.org/web/20180413184822/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-05-18T21:43:01Z', 'uri': 'http://wayback.archive-it.org/all/20180518214301/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-05-18T21:43:01Z', 'uri': 'http://web.archive.org/web/20180518214301/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-06-09T11:33:59Z', 'uri': 'http://web.archive.org/web/20180609113359/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}, {'datetime': '2018-07-12T18:30:36Z', 'uri': 'http://web.archive.org/web/20180712183036/https://www.guideline.gov/expert/expert-commentary/16439/on-quality-measurement-babies-and-bathwater'}]
https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:14:59Z', 'uri': 'http://wayback.archive-it.org/all/20160930161459/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2016-09-30T16:14:59Z', 'uri': 'http://web.archive.org/web/20160930161459/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2017-07-14T11:45:01Z', 'uri': 'http://web.archive.org/web/20170714114501/https://guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2017-10-02T20:00:03Z', 'uri': 'http://wayback.archive-it.org/all/20171002200003/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2017-10-02T20:00:03Z', 'uri': 'http://web.archive.org/web/20171002200003/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-04-13T18:48:27Z', 'uri': 'http://wayback.archive-it.org/all/20180413184827/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-04-13T18:48:27Z', 'uri': 'http://web.archive.org/web/20180413184827/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-05-18T21:43:07Z', 'uri': 'http://wayback.archive-it.org/all/20180518214307/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-05-18T21:43:07Z', 'uri': 'http://web.archive.org/web/20180518214307/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-06-09T11:34:05Z', 'uri': 'http://web.archive.org/web/20180609113405/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}, {'datetime': '2018-07-12T18:31:41Z', 'uri': 'http://web.archive.org/web/20180712183141/https://www.guideline.gov/expert/expert-commentary/16440/new-promise-for-uniform-evidencebased-guideline-development-the-grade-approach'}]
https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:15:04Z', 'uri': 'http://wayback.archive-it.org/all/20160930161504/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2016-09-30T16:15:04Z', 'uri': 'http://web.archive.org/web/20160930161504/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2017-07-14T11:34:14Z', 'uri': 'http://web.archive.org/web/20170714113414/https://guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2017-10-02T20:00:08Z', 'uri': 'http://wayback.archive-it.org/all/20171002200008/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2017-10-02T20:00:08Z', 'uri': 'http://web.archive.org/web/20171002200008/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-04-13T18:48:33Z', 'uri': 'http://wayback.archive-it.org/all/20180413184833/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-04-13T18:48:33Z', 'uri': 'http://web.archive.org/web/20180413184833/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-05-18T21:43:13Z', 'uri': 'http://wayback.archive-it.org/all/20180518214313/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-05-18T21:43:13Z', 'uri': 'http://web.archive.org/web/20180518214313/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-06-09T11:34:02Z', 'uri': 'http://web.archive.org/web/20180609113402/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}, {'datetime': '2018-07-12T18:31:10Z', 'uri': 'http://web.archive.org/web/20180712183110/https://www.guideline.gov/expert/expert-commentary/16441/user-perspectives-an-overview-of-the-clearinghouse-survey-results'}]
https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:15:13Z', 'uri': 'http://wayback.archive-it.org/all/20160930161513/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2016-09-30T16:15:13Z', 'uri': 'http://web.archive.org/web/20160930161513/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2017-07-14T10:44:48Z', 'uri': 'http://web.archive.org/web/20170714104448/https://guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2017-10-02T20:00:16Z', 'uri': 'http://wayback.archive-it.org/all/20171002200016/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2017-10-02T20:00:16Z', 'uri': 'http://web.archive.org/web/20171002200016/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-04-13T18:48:45Z', 'uri': 'http://wayback.archive-it.org/all/20180413184845/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-04-13T18:48:45Z', 'uri': 'http://web.archive.org/web/20180413184845/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-05-18T21:43:25Z', 'uri': 'http://wayback.archive-it.org/all/20180518214325/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-05-18T21:43:25Z', 'uri': 'http://web.archive.org/web/20180518214325/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-06-09T11:34:03Z', 'uri': 'http://web.archive.org/web/20180609113403/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}, {'datetime': '2018-07-12T18:31:45Z', 'uri': 'http://web.archive.org/web/20180712183145/https://www.guideline.gov/expert/expert-commentary/16442/towards-a-better-value-health-system--the-role-of-nice-in-the-uk-health-care-system'}]
https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:15:21Z', 'uri': 'http://wayback.archive-it.org/all/20160930161521/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2016-09-30T16:15:21Z', 'uri': 'http://web.archive.org/web/20160930161521/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2017-07-14T11:29:38Z', 'uri': 'http://web.archive.org/web/20170714112938/https://guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2017-10-02T20:00:22Z', 'uri': 'http://wayback.archive-it.org/all/20171002200022/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2017-10-02T20:00:22Z', 'uri': 'http://web.archive.org/web/20171002200022/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-04-13T18:48:50Z', 'uri': 'http://wayback.archive-it.org/all/20180413184850/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-04-13T18:48:50Z', 'uri': 'http://web.archive.org/web/20180413184850/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-05-18T21:43:31Z', 'uri': 'http://wayback.archive-it.org/all/20180518214331/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-05-18T21:43:31Z', 'uri': 'http://web.archive.org/web/20180518214331/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-06-09T11:34:04Z', 'uri': 'http://web.archive.org/web/20180609113404/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}, {'datetime': '2018-07-12T18:31:04Z', 'uri': 'http://web.archive.org/web/20180712183104/https://www.guideline.gov/expert/expert-commentary/16443/comparison-of-multiple-sclerosis-guidelines-underscores-need-for-collaboration'}]
https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:15:26Z', 'uri': 'http://wayback.archive-it.org/all/20160930161526/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2016-09-30T16:15:26Z', 'uri': 'http://web.archive.org/web/20160930161526/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2017-07-14T10:42:25Z', 'uri': 'http://web.archive.org/web/20170714104225/https://guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2017-10-02T20:00:26Z', 'uri': 'http://wayback.archive-it.org/all/20171002200026/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2017-10-02T20:00:26Z', 'uri': 'http://web.archive.org/web/20171002200026/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-04-13T18:48:55Z', 'uri': 'http://wayback.archive-it.org/all/20180413184855/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-04-13T18:48:55Z', 'uri': 'http://web.archive.org/web/20180413184855/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-05-18T21:43:36Z', 'uri': 'http://wayback.archive-it.org/all/20180518214336/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-05-18T21:43:36Z', 'uri': 'http://web.archive.org/web/20180518214336/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-06-09T11:34:02Z', 'uri': 'http://web.archive.org/web/20180609113402/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}, {'datetime': '2018-07-12T18:31:33Z', 'uri': 'http://web.archive.org/web/20180712183133/https://www.guideline.gov/expert/expert-commentary/16444/endocarditis-prophylaxis-reexamining-the-evidence'}]
https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries	ARCHIVED	11 mementos	[{'datetime': '2016-09-30T16:15:31Z', 'uri': 'http://wayback.archive-it.org/all/20160930161531/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2016-09-30T16:15:31Z', 'uri': 'http://web.archive.org/web/20160930161531/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2017-07-14T11:07:52Z', 'uri': 'http://web.archive.org/web/20170714110752/https://guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2017-10-02T20:00:30Z', 'uri': 'http://wayback.archive-it.org/all/20171002200030/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2017-10-02T20:00:30Z', 'uri': 'http://web.archive.org/web/20171002200030/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-04-13T18:49:02Z', 'uri': 'http://wayback.archive-it.org/all/20180413184902/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-04-13T18:49:02Z', 'uri': 'http://web.archive.org/web/20180413184902/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-05-18T21:43:41Z', 'uri': 'http://wayback.archive-it.org/all/20180518214341/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-05-18T21:43:41Z', 'uri': 'http://web.archive.org/web/20180518214341/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-06-09T11:34:07Z', 'uri': 'http://web.archive.org/web/20180609113407/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}, {'datetime': '2018-07-12T18:30:42Z', 'uri': 'http://web.archive.org/web/20180712183042/https://www.guideline.gov/expert/expert-commentary/16445/can-guidelines-addressing-resource-allocation-improve-breast-health-outcome-for-low-and-middle-income-countries'}]
